,Maps,Hopital,Avis,Type,Adressse,Open,Tel,Site Web,Région,Latitude,Longitude
252,https://www.google.tn/maps/place/Centre+M%C3%A9dical+Pasteur/data=!4m7!3m6!1s0x12fd3501b83b833f:0xa341cd2a61f2dc8e!8m2!3d36.8491516!4d10.1986006!16s%2Fg%2F11fv1gftyy!19sChIJP4M7uAE1_RIRjtzyYSrNQaM?authuser=0&hl=fr&rclk=1,Centre Médical Pasteur,"3,8",Centre médical,"R5XX+MC9, centre médical pasteur",,,,La Manouba,36.8491516,10.1986006
253,https://www.google.tn/maps/place/La+Clinique+M%C3%A9diterran%C3%A9enne/data=!4m7!3m6!1s0x12e2cb580872f95d:0x48b04a2db57cc656!8m2!3d36.862408!4d10.2112608!16s%2Fg%2F11gk390gmg!19sChIJXflyCFjL4hIRVsZ8tS1KsEg?authuser=0&hl=fr&rclk=1,La Clinique Méditerranéenne,"3,1",Clinique,37 Av. de l'UMA,Ouvert 24h/24,70 246 000,https://www.clinique-med.com/,La Manouba,36.862408,10.2112608
254,https://www.google.tn/maps/place/Institut+Salah+Aza%C3%AFz/data=!4m7!3m6!1s0x12fd33903d00605f:0xbb320f3334ed4454!8m2!3d36.8069996!4d10.158246!16s%2Fg%2F122fjy68!19sChIJX2AAPZAz_RIRVETtNDMPMrs?authuser=0&hl=fr&rclk=1,Institut Salah Azaïz,"2,9",Hôpital spécialisé,"R545+Q7X, Rue Bab Saadoune",Ouvert 24h/24,71 263 980,http://institutsalahazaiez.com/,La Manouba,36.8069996,10.158246
255,https://www.google.tn/maps/place/Amen+Coeur/data=!4m7!3m6!1s0x12fd33969c843e21:0x25b3145c904a768e!8m2!3d36.83847!4d10.1694723!16s%2Fg%2F11h_2cbckp!19sChIJIT6EnJYz_RIRjnZKkFwUsyU?authuser=0&hl=fr&rclk=1,Amen Coeur,"4,0",Clinique,20 - 22 Rue Azziza Othmana، Tunis,,,,La Manouba,36.83847,10.1694723
256,https://www.google.tn/maps/place/Clinique+Saint+Augustin+-+Chirurgie+esth%C3%A9tique+Tunisie/data=!4m7!3m6!1s0x12fd349c81433def:0xf50ee23d27f3a04f!8m2!3d36.8306909!4d10.1756509!16s%2Fg%2F119v2lcg1!19sChIJ7z1DgZw0_RIRT6DzJz3iDvU?authuser=0&hl=fr&rclk=1,Clinique Saint Augustin - Chirurgie esthétique Tunisie,"3,1",Chirurgien plasticien,Rue El Imam Abou Hanifa,Ouvert 24h/24,71 783 033,http://clinique-saint-augustin.com/,La Manouba,36.8306909,10.1756509
257,https://www.google.tn/maps/place/Clinique+Avicenne/data=!4m7!3m6!1s0x12fd335d25272dd1:0x696a60426cf3a021!8m2!3d36.8423743!4d10.1599878!16s%2Fg%2F1tnl3hc4!19sChIJ0S0nJV0z_RIRIaDzbEJgamk?authuser=0&hl=fr&rclk=1,Clinique Avicenne,"3,8",Clinique,Rue Tahar Sfar,Ouvert 24h/24,28 888 060,https://www.cliniqueavicenne.com/,La Manouba,36.8423743,10.1599878
258,https://www.google.tn/maps/place/polyclinique+les+jasmins/data=!4m7!3m6!1s0x12fd34c5e0fc26f1:0xe242fbd20871c76d!8m2!3d36.8465807!4d10.1988324!16s%2Fg%2F11c0vxrdqn!19sChIJ8Sb84MU0_RIRbcdxCNL7QuI?authuser=0&hl=fr&rclk=1,polyclinique les jasmins,"3,7",Centre médical,36 089 000,Fermé,,http://www.polycliniquelesjasmins.com/,La Manouba,36.8465807,10.1988324
259,https://www.google.tn/maps/place/Centre+M%C3%A9dical+Essaida/data=!4m7!3m6!1s0x12fd33bc0672740f:0x4a0b53b7a4a01adb!8m2!3d36.8052884!4d10.1425381!16s%2Fg%2F11cn7x8gp7!19sChIJD3RyBrwz_RIR2xqgpLdTC0o?authuser=0&hl=fr&rclk=1,Centre Médical Essaida,"5,0",Centre médical,R44V+427,,31 531 577,,La Manouba,36.8052884,10.1425381
260,https://www.google.tn/maps/place/Clinique+saint+augustin/data=!4m7!3m6!1s0x12fd35d595962621:0xd6798080b20271de!8m2!3d36.8301643!4d10.1757689!16s%2Fg%2F11f7khzjdb!19sChIJISaWldU1_RIR3nECsoCAedY?authuser=0&hl=fr&rclk=1,Clinique saint augustin,"3,7",Clinique,"R5JG+386, Rue Abou Hanifa",Ouvert 24h/24,50 508 383,http://clinique-saint-augustin.com/,La Manouba,36.8301643,10.1757689
261,https://www.google.tn/maps/place/Clinique+Ophtalmologique+De+Tunis/data=!4m7!3m6!1s0x12fd34f2bae8b96b:0x8065454a5dfe4b93!8m2!3d36.8254966!4d10.193789!16s%2Fg%2F12hlvyrcq!19sChIJa7nouvI0_RIRk0v-XUpFZYA?authuser=0&hl=fr&rclk=1,Clinique Ophtalmologique De Tunis,"4,0",Centre d'ophtalmologie,X2,Ouvert 24h/24,71 901 900,https://cliniqueophtalmo.com/,La Manouba,36.8254966,10.193789
262,https://www.google.tn/maps/place/Clinique+El+Amen/data=!4m7!3m6!1s0x12fd33601788bfd3:0xe3bdaad1ce82eed!8m2!3d36.8382344!4d10.1695374!16s%2Fg%2F1hf06zkx2!19sChIJ07-IF2Az_RIR7S7oHK3aOw4?authuser=0&hl=fr&rclk=1,Clinique El Amen,"3,2",Clinique,20 Rue Aziza Othmana,Ouvert 24h/24,70 016 340,https://mutuelleville.amensante.com/Fr/,La Manouba,36.8382344,10.1695374
263,https://www.google.tn/maps/place/Clinique+Hannibal/data=!4m7!3m6!1s0x12fd357c60a2af53:0x9233333cceb7ad7a!8m2!3d36.8064948!4d10.1815316!16s%2Fg%2F11hzy6wrww!19sChIJU6-iYHw1_RIReq23zjwzM5I?authuser=0&hl=fr&rclk=1,Clinique Hannibal,,Clinique,R54J+HJV,,,,La Manouba,36.8064948,10.1815316
264,https://www.google.tn/maps/place/Centre+de+traumatologie+et+des+grands+br%C3%BBl%C3%A9s/data=!4m7!3m6!1s0x12fd36f5b1c678d1:0x8f9cd22408a75636!8m2!3d36.747261!4d10.213503!16s%2Fg%2F1230274b!19sChIJ0XjGsfU2_RIRNlanCCTSnI8?authuser=0&hl=fr&rclk=1,Centre de traumatologie et des grands brûlés,"3,6",Hôpital spécialisé,"P6X7+36G, Rue du 1er mai, Rue du 1er Mai،",Ouvert 24h/24,79 100 500,,La Manouba,36.747261,10.213503
265,https://www.google.tn/maps/place/Clinique+Alyssa+%D9%85%D8%B5%D8%AD%D8%A9+%D8%B9%D9%84%D9%8A%D8%B3%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x12fd35444ee304cb:0x928282fa81cab438!8m2!3d36.8405975!4d10.2448978!16s%2Fg%2F11rvvk7x4!19sChIJywTjTkQ1_RIROLTKgfqCgpI?authuser=0&hl=fr&rclk=1,Clinique Alyssa مصحة عليسة,"3,8",Clinique,Lac Leman,Ouvert 24h/24,71 962 555,,La Manouba,36.8405975,10.2448978
266,https://www.google.tn/maps/place/Polyclinique+Les+Berges+du+Lac/data=!4m7!3m6!1s0x12fd351666a011e9:0x7eeddf810c7cd15!8m2!3d36.8321436!4d10.2317148!16s%2Fg%2F1hf6jp0y3!19sChIJ6RGgZhY1_RIRFc3HEPjd7gc?authuser=0&hl=fr&rclk=1,Polyclinique Les Berges du Lac,"3,0",Clinique,1053 Rue du Lac de Constance,Ouvert 24h/24,71 960 000,,La Manouba,36.8321436,10.2317148
267,https://www.google.tn/maps/place/H%C3%B4pital+Abderrahmen+Mami+de+Pneumo-Phtisiologie/data=!4m7!3m6!1s0x12e2cb5088d3a49f:0x253cf541eb3056ae!8m2!3d36.8698022!4d10.1782429!16s%2Fg%2F12301yd7!19sChIJn6TTiFDL4hIRrlYw60H1PCU?authuser=0&hl=fr&rclk=1,Hôpital Abderrahmen Mami de Pneumo-Phtisiologie,"3,5",Hôpital,V59H+W7H,Ouvert 24h/24,71 713 645,http://www.santetunisie.rns.tn/,La Manouba,36.8698022,10.1782429
268,https://www.google.tn/maps/place/Centre+Medical+AL+AMAL/data=!4m7!3m6!1s0x12fd35df0739eb45:0x80f040a2672cffd4!8m2!3d36.7721423!4d10.2346279!16s%2Fg%2F11hbhpmkff!19sChIJRes5B981_RIR1P8sZ6JA8IA?authuser=0&hl=fr&rclk=1,Centre Medical AL AMAL,,Centre médical,18 Rue Habib Bougatfa,,53 725 322,,La Manouba,36.7721423,10.2346279
269,https://www.google.tn/maps/place/Polyclinique+Internationale+Les+Narcisses/data=!4m7!3m6!1s0x12fd3352ab08ed87:0x999bdfdf30deb2e5!8m2!3d36.8615101!4d10.1597843!16s%2Fg%2F11c5svjj4h!19sChIJh-0Iq1Iz_RIR5bLeMN_fm5k?authuser=0&hl=fr&rclk=1,Polyclinique Internationale Les Narcisses,"4,1",Clinique,Boulevard de l'Ere Nouvelle - en face de Municipalité Ennasr 2 Ariana,Ouvert 24h/24,70 248 800,http://lesnarcisses.tn/,La Manouba,36.8615101,10.1597843
270,https://www.google.tn/maps/place/Clinique+La+Rose+-+Clinique+Priv%C3%A9e+%C3%A0+Tunis+avec+Accr%C3%A9ditation+Canada+-+Les+Jardins+du+Lac/data=!4m7!3m6!1s0x12fd4aabfef9ce89:0xd99abad668067fd7!8m2!3d36.847393!4d10.2653379!16s%2Fg%2F11g72c4424!19sChIJic75_qtK_RIR138GaNa6mtk?authuser=0&hl=fr&rclk=1,Clinique La Rose - Clinique Privée à Tunis avec Accréditation Canada - Les Jardins du Lac,"3,8",Clinique,"Immeuble la rose, Avenue De La Bourse",Ouvert 24h/24,71 100 900,https://www.clinique-larose.com/,La Manouba,36.847393,10.2653379
271,https://www.google.tn/maps/place/Institut+National+de+Neurologie+Mongi-Ben+Hamida/data=!4m7!3m6!1s0x12fd3393aa534783:0x56d54269a58744c!8m2!3d36.8011622!4d10.1581469!16s%2Fg%2F122c5xck!19sChIJg0dTqpMz_RIRTHRYmiZUbQU?authuser=0&hl=fr&rclk=1,Institut National de Neurologie Mongi-Ben Hamida,"3,8",Hôpital spécialisé,"Instituit national de neurologie, Av. de la Rabta",Ouvert 24h/24,71 571 316,,La Manouba,36.8011622,10.1581469
272,https://www.google.tn/maps/place/H%C3%B4pital+militaire+principal+d%27instruction+de+Tunis/data=!4m7!3m6!1s0x12fd340f7c14c3e3:0x1c9da4b11fdfc01f!8m2!3d36.7857809!4d10.1783798!16s%2Fg%2F1hm4f9ryn!19sChIJ48MUfA80_RIRH8DfH7GknRw?authuser=0&hl=fr&rclk=1,Hôpital militaire principal d'instruction de Tunis,"4,1",Hôpital militaire,Q5PH+896,Ouvert 24h/24,71 391 133,http://www.hopmil.defense.tn/,La Manouba,36.7857809,10.1783798
273,https://www.google.tn/maps/place/Clinique+Internationale+Hannibal/data=!4m7!3m6!1s0x12fd4ac98989327b:0xd7b118b65072469a!8m2!3d36.8451934!4d10.2839855!16s%2Fg%2F1pp2tkmbb!19sChIJezKJiclK_RIRmkZyULYYsdc?authuser=0&hl=fr&rclk=1,Clinique Internationale Hannibal,"3,0",Clinique,Cité les pins، Les Berges Du Lac II,Ouvert 24h/24,71 137 400,http://www.cliniquehannibal.com/,La Manouba,36.8451934,10.2839855
274,https://www.google.tn/maps/place/Clinique+Ennasr/data=!4m7!3m6!1s0x12fd334b6ef7e047:0x61e26ea5017530e8!8m2!3d36.860235!4d10.1528783!16s%2Fg%2F1hf4rnd4k!19sChIJR-D3bksz_RIR6DB1AaVu4mE?authuser=0&hl=fr&rclk=1,Clinique Ennasr,"3,3",Clinique chirurgicale,"50, Avenue de l'Ere Nouvelle Ennasr II Ariana, 50 Av. de l’Ère Nouvelle",Ouvert 24h/24,70 831 000,http://www.clinique-ennasr.com.tn/,La Manouba,36.860235,10.1528783
275,https://www.google.tn/maps/place/MYRON+International+Clinic/data=!4m7!3m6!1s0x12fd4ac9dcc2d74d:0x425a1fb1b7b2a3b1!8m2!3d36.8441011!4d10.2830715!16s%2Fg%2F11byyr0s3_!19sChIJTdfC3MlK_RIRsaOyt7EfWkI?authuser=0&hl=fr&rclk=1,MYRON International Clinic,"3,2",Clinique,R7VM+J6W,Ouvert 24h/24,31 305 555,,La Manouba,36.8441011,10.2830715
276,https://www.google.tn/maps/place/Hopital/data=!4m7!3m6!1s0x12fd3275b81aa9a3:0xc117c21e9a7ac3f1!8m2!3d36.8081747!4d10.0827546!16s%2Fg%2F11c5hyck93!19sChIJo6kauHUy_RIR8cN6mh7CF8E?authuser=0&hl=fr&rclk=1,Hopital,"4,0",Hôpital,R35M+746,Définitivement fermé,,,La Manouba,36.8081747,10.0827546
277,https://www.google.tn/maps/place/%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89%E2%80%AD/data=!4m7!3m6!1s0x12fd337d51ae582b:0x50527e3ba7a5b428!8m2!3d36.8113559!4d10.0858586!16s%2Fg%2F11fskt422s!19sChIJK1iuUX0z_RIRKLSlpzt-UlA?authuser=0&hl=fr&rclk=1,مستشفى,,Hôpital,R36P+G8X,Définitivement fermé,,,La Manouba,36.8113559,10.0858586
278,https://www.google.com/maps/place/Clinique+Excellence/data=!4m7!3m6!1s0x130223e56fecd897:0x3fee2635b3e06db0!8m2!3d35.4993495!4d11.0585794!16s%2Fg%2F11b60039z2!19sChIJl9jsb-UjAhMRsG3gszUm7j8?authuser=0&hl=fr&rclk=1,Clinique Excellence,"2,9",Hôpital,"F3X5+PCP, Rue de Tripoli",Ouvert 24h/24,73 690 000,,Mahdia,35.4993495,11.0585794
279,https://www.google.com/maps/place/H%C3%B4pital+Tahar+Sfar+de+Mahdia/data=!4m7!3m6!1s0x130223ce93ffffff:0x79d9e15f4643f169!8m2!3d35.5100753!4d11.0326427!16s%2Fg%2F11csrg5kzv!19sChIJ____k84jAhMRafFDRl_h2Xk?authuser=0&hl=fr&rclk=1,Hôpital Tahar Sfar de Mahdia,"2,6",Centre hospitalier universitaire,Hôpital Universitaire Tahar Sfar,Ouvert 24h/24,73 109 000,http://www.facebook.com/hopital.mahdia,Mahdia,35.5100753,11.0326427
280,https://www.google.com/maps/place/%D9%85%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x130223b1ee3a03cd:0x62d858570f45db76!8m2!3d35.52715!4d11.0323457!16s%2Fg%2F1yg4dgy5v!19sChIJzQM67rEjAhMRdttFD1dY2GI?authuser=0&hl=fr&rclk=1,مصحة الرحمة,"4,1",Hôpital,ZONE TOURISTIQUE B.P 108,Ouvert 24h/24,,http://www.polyclinique-errahma.com/,Mahdia,35.52715,11.0323457
281,https://www.google.com/maps/place/Clinique+les+fatimides/data=!4m7!3m6!1s0x130223295f5a4d2d:0xe8999e9f5d2d2f03!8m2!3d35.4997434!4d11.0586577!16s%2Fg%2F11kf9bd_3r!19sChIJLU1aXykjAhMRAy8tXZ-emeg?authuser=0&hl=fr&rclk=1,Clinique les fatimides,,Clinique,,19 شارع الطيب المهيري،,,,Mahdia,35.4997434,11.0586577
282,https://www.google.com/maps/place/Clinique+Errahma/data=!4m7!3m6!1s0x130223798bbd4113:0x56b5e5d9da42a06d!8m2!3d35.5274343!4d11.0326512!16s%2Fg%2F11j34d71g1!19sChIJE0G9i3kjAhMRbaBC2tnltVY?authuser=0&hl=fr&rclk=1,Clinique Errahma,"4,7",Hôpital,"G2GM+X3C, Zone Touristique",,29 503 000,,Mahdia,35.5274343,11.0326512
283,https://www.google.com/maps/place/H%C3%B4pital+De+Ksour+Essef/data=!4m7!3m6!1s0x13018badbd597da5:0xc0028e971f4fb378!8m2!3d35.406254!4d11.0244866!16s%2Fg%2F11gtz3lwct!19sChIJpX1Zva2LARMReLNPH5eOAsA?authuser=0&hl=fr&rclk=1,Hôpital De Ksour Essef,"5,0",Hôpital,"C24F+GQ5, Route Salakta",Ouvert 24h/24,73 684 520,,Mahdia,35.406254,11.0244866
284,https://www.google.com/maps/place/Hopital/data=!4m7!3m6!1s0x12fba5285db0171d:0x3645ef6c2b52f5e8!8m2!3d36.1708127!4d8.6998044!16s%2Fg%2F11fljmmmwx!19sChIJHRewXSil-xIR6PVSK2zvRTY?authuser=0&hl=fr&rclk=1,Hopital,Aucun avis,Hôpital,7 Rue Taha Hussein,,,,Le Kef,36.1708127,8.6998044
285,https://www.google.com/maps/place/H%C3%B4pital+de+Kef/data=!4m7!3m6!1s0x12fba44cc84576c9:0x405c4a526fc0ee4b!8m2!3d36.177627!4d8.7046537!16s%2Fg%2F11c1nc04cb!19sChIJyXZFyEyk-xIRS-7Ab1JKXEA?authuser=0&hl=fr&rclk=1,Hôpital de Kef,,Hôpital,Hôpital régional du Kef,Ouvert 24h/24,,,Le Kef,36.177627,8.7046537
286,https://www.google.com/maps/place/Dispensaire/data=!4m7!3m6!1s0x12fba5c05e688d05:0x1566a28589688265!8m2!3d36.1708127!4d8.6998044!16s%2Fg%2F11fljn2k5s!19sChIJBY1oXsCl-xIRZYJoiYWiZhU?authuser=0&hl=fr&rclk=1,Dispensaire,Aucun avis,Hôpital,7 Rue Taha Hussein,,,,Le Kef,36.1708127,8.6998044
287,https://www.google.com/maps/place/Clinique+Jugurtha/data=!4m7!3m6!1s0x12fba44b9c4de453:0xd62678c67b510062!8m2!3d36.1798197!4d8.7070794!16s%2Fg%2F11cs38t9vj!19sChIJU-RNnEuk-xIRYgBRe8Z4JtY?authuser=0&hl=fr&rclk=1,Clinique Jugurtha,,Clinique,5PH4+WRG,,78202611,,Le Kef,36.1798197,8.7070794
288,https://www.google.com/maps/place/Clinique+El+Ons/data=!4m7!3m6!1s0x12fba4f869039a65:0x1e25aa43cd7a33fc!8m2!3d36.1611609!4d8.713209!16s%2Fg%2F11gfd6mzv3!19sChIJZZoDafik-xIR_DN6zUOqJR4?authuser=0&hl=fr&rclk=1,Clinique El Ons,Aucun avis,Clinique,5P67+F78,,,,Le Kef,36.1611609,8.713209
289,https://www.google.com/maps/place/Bouebdellah/data=!4m7!3m6!1s0x12566fa9f7a1f7f7:0x4c4bd9e298273b29!8m2!3d33.7071799!4d8.9714462!16s%2Fg%2F11gy3jmwfs!19sChIJ9_eh96lvVhIRKTsnmOLZS0w?authuser=0&hl=fr&rclk=1,Bouebdellah,Aucun avis,Hôpital,bouebdellah,,,,Kébili,33.7071799,8.9714462
290,https://www.google.com/maps/place/H%C3%B4pital+r%C3%A9gional+de+K%C3%A9bil/data=!4m7!3m6!1s0x12566e61241a10f5:0x780aab0259960a30!8m2!3d33.7184713!4d8.9734527!16s%2Fg%2F1hc2wg482!19sChIJ9RAaJGFuVhIRMAqWWQKrCng?authuser=0&hl=fr&rclk=1,Hôpital régional de Kébil,"2,2",Hôpital,"PX9F+99P، Route de Gabés, P16",,,,Kébili,33.7184713,8.9734527
291,https://www.google.com/maps/place/H%C3%B4pital+militaire+kebili/data=!4m7!3m6!1s0x12566f2889023b93:0x83e475f169eb523f!8m2!3d33.6960667!4d8.9919297!16s%2Fg%2F11rfp2qc71!19sChIJkzsCiShvVhIRP1LrafF15IM?authuser=0&hl=fr&rclk=1,Hôpital militaire kebili,Aucun avis,Hôpital militaire,"MXWR+CQF, Unnamed Road",,75 490 150,,Kébili,33.6960667,8.9919297
292,https://www.google.com/maps/place/%D8%AF%D8%A7%D8%B1+%D8%A7%D9%84%D8%B1%D8%B6%D9%8A%D8%B9+%D8%A8%D9%82%D8%A8%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x12566ff0db28258b:0x348cdfc4c874b939!8m2!3d33.7022914!4d8.975006!16s%2Fg%2F11rfprqqs7!19sChIJiyUo2_BvVhIRObl0yMTfjDQ?authuser=0&hl=fr&rclk=1,دار الرضيع بقبلي,Aucun avis,Dispensaire,"PX2G+W26, Av. Habib Bourguiba",,,,Kébili,33.7022914,8.975006
293,https://www.google.com/maps/place/Clinique+Nefzawa/data=!4m7!3m6!1s0x12566e59cc4d9839:0x937352675badc0b8!8m2!3d33.7053031!4d8.9716588!16s%2Fg%2F11g6n_mjds!19sChIJOZhNzFluVhIRuMCtW2dSc5M?authuser=0&hl=fr&rclk=1,Clinique Nefzawa,"2,6",Clinique,PX4C+4MF,,,,Kébili,33.7053031,8.9716588
294,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A%D8%A9+%D8%A8%D8%B7%D9%86%D8%A8%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x12566964ecddae37:0x61179c1bbe142a5f!8m2!3d33.7362851!4d8.893309!16s%2Fg%2F11g9sw4dl2!19sChIJN67d7GRpVhIRXyoUvhucF2E?authuser=0&hl=fr&rclk=1,مركز الصحة الأساسية بطنبار,Aucun avis,Centre médical,"PVPV+G87, Route de Tozeur",,,,Kébili,33.7362851,8.893309
295,https://www.google.com/maps/place/Polyclinique+Echiffa+kasserine/data=!4m7!3m6!1s0x12f93fb60ed3c723:0x7a4ea5c7b2489f38!8m2!3d35.1720407!4d8.84066!16s%2Fg%2F11h6m4rs_h!19sChIJI8fTDrY_-RIROJ9IsselTno?authuser=0&hl=fr&rclk=1,Polyclinique Echiffa kasserine,"5,0",Hôpital,333 Cité Administrative,Ouvert 24h/24,99 670 100,,Kasserine,35.1720407,8.84066
296,https://www.google.com/maps/place/Infirmerie+najda/data=!4m7!3m6!1s0x12f9152deb4a3077:0xb3cd2ea906e93e21!8m2!3d35.1701055!4d8.8332821!16s%2Fg%2F11k1132c8h!19sChIJdzBK6y0V-RIRIT7pBqkuzbM?authuser=0&hl=fr&rclk=1,Infirmerie najda,"1,0",Hôpital,45 Rue 18 Janvier 1952,Ouvert,98 678 879,,Kasserine,35.1701055,8.8332821
297,https://www.google.com/maps/place/Polyclinique+Chaambi/data=!4m7!3m6!1s0x12f93e45c810e3f9:0xec76d63051f30db8!8m2!3d35.1840097!4d8.8651719!16s%2Fg%2F11c51vkcdk!19sChIJ-eMQyEU--RIRuA3zUTDWduw?authuser=0&hl=fr&rclk=1,Polyclinique Chaambi,"5,0",Clinique,"5VM8+J33, Rue Hassy Frid",,,,Kasserine,35.1840097,8.8651719
298,https://www.google.com/maps/place/sevice+des+urgences+hop+regional+kasserine/data=!4m7!3m6!1s0x12f91516e5a239bf:0xd488e4f25765d061!8m2!3d35.1743411!4d8.7935763!16s%2Fg%2F11fngzbn4t!19sChIJvzmi5RYV-RIRYdBlV_LkiNQ?authuser=0&hl=fr&rclk=1,sevice des urgences hop regional kasserine,"2,0",Hôpital,5QFV+PCP,,,,Kasserine,35.1743411,8.7935763
299,https://www.google.com/maps/place/Groupement+Sant%C3%A9+De+Base+Kasserine/data=!4m7!3m6!1s0x12f915fa3daeea9f:0x4f1090344de6d383!8m2!3d35.1653743!4d8.8298743!16s%2Fg%2F11g9qv__79!19sChIJn-quPfoV-RIRg9PmTTSQEE8?authuser=0&hl=fr&rclk=1,Groupement Santé De Base Kasserine,"5,0",Hôpital,5R8H+4WX,,,,Kasserine,35.1653743,8.8298743
300,https://www.google.com/maps/place/Infirmerie+Essalem+%D9%85%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x12f93f7fe3c676e9:0x7b0721442a0e5f18!8m2!3d35.1722698!4d8.8498851!16s%2Fg%2F11q1yc1hs4!19sChIJ6XbG438_-RIRGF8OKkQhB3s?authuser=0&hl=fr&rclk=1,Infirmerie Essalem مصحة السلام,,Centre de santé communautaire,"5RCX+WX2, Avenue Ali Bach Hamba،",Ouvert,,,Kasserine,35.1722698,8.8498851
301,https://www.google.com/maps/place/H%C3%B4pital+les+Aghlabites+de+Kairouan/data=!4m7!3m6!1s0x12fdc53426b024e9:0x37817b3f2da3fb0b!8m2!3d35.6689453!4d10.1069327!16s%2Fg%2F11sx1mb9q_!19sChIJ6SSwJjTF_RIRC_ujLT97gTc?authuser=0&hl=fr&rclk=1,Hôpital les Aghlabites de Kairouan,Aucun avis,Hôpital,M494+HQF,,77 227 177,,Kairouan,35.6689453,10.1069327
302,https://www.google.com/maps/place/Polyclinique+Hamda+Laouani/data=!4m7!3m6!1s0x12fdc54294850045:0x3ef43570ad832da1!8m2!3d35.6853443!4d10.0936619!16s%2Fg%2F11gbx9xbnp!19sChIJRQCFlELF_RIRoS2DrXA19D4?authuser=0&hl=fr&rclk=1,Polyclinique Hamda Laouani,"3,5",Clinique,Jeblia Kirwan Kairouan Nord,Ouvert 24h/24,77 271 444,,Kairouan,35.6853443,10.0936619
303,https://www.google.com/maps/place/G.S.B+.+Ahmed+El+Karoiu/data=!4m7!3m6!1s0x12fddbea6ca47e33:0xa5e418ecd1f46b35!8m2!3d35.6522163!4d10.0832143!16s%2Fg%2F11f646fswp!19sChIJM36kbOrb_RIRNWv00ewY5KU?authuser=0&hl=fr&rclk=1,G.S.B . Ahmed El Karoiu,"5,0",Hôpital,M32M+V7P,Ouvert 24h/24,,,Kairouan,35.6522163,10.0832143
304,https://www.google.com/maps/place/Clinique+D%27Hemodialyse+Sidi+El+Sahbi/data=!4m7!3m6!1s0x12fdc569aceedecd:0xbc66f3150e44d1c5!8m2!3d35.6887347!4d10.0948366!16s%2Fg%2F11c5s_ndyb!19sChIJzd7urGnF_RIRxdFEDhXzZrw?authuser=0&hl=fr&rclk=1,Clinique D'Hemodialyse Sidi El Sahbi,"5,0",Clinique,"M3QV+FWW, Unnamed Road,",Fermé,77 272 808,,Kairouan,35.6887347,10.0948366
305,https://www.google.com/maps/place/H%C3%B4pital+Ibn+El+Jazzar/data=!4m7!3m6!1s0x12fdc54251713aad:0x1f68f1e6758d4e9!8m2!3d35.6840393!4d10.0957728!16s%2Fg%2F1tf3kv3h!19sChIJrTpxUULF_RIR6dRYZx6P9gE?authuser=0&hl=fr&rclk=1,Hôpital Ibn El Jazzar,"3,7",Centre hospitalier universitaire,M3MW+J86، Rue Ibn El Jazzar,Ouvert 24h/24,77 226 300,http://www.santetunisie.rns.tn/,Kairouan,35.6840393,10.0957728
306,https://www.google.com/maps/place/chirurgie+orthop%C3%A9dique+et+traumatologie/data=!4m7!3m6!1s0x12fdc5178d70d905:0x45d1d0cab9fb79ca!8m2!3d35.6684347!4d10.1069735!16s%2Fg%2F11j34qvq51!19sChIJBdlwjRfF_RIRynn7ucrQ0UU?authuser=0&hl=fr&rclk=1,chirurgie orthopédique et traumatologie,Aucun avis,Clinique,Hopital، kairouan,,,https://chirurgie-orthopedique-et-traumatologie.business.site/,Kairouan,35.6684347,10.1069735
307,https://www.google.com/maps/place/Clinique+IRM+de+Kairouan-+Dr+Mohamed+LIOUANE/data=!4m7!3m6!1s0x12fdc542df943fff:0xa4d1b1077b658ceb!8m2!3d35.6830709!4d10.0922813!16s%2Fg%2F11g86nt_1w!19sChIJ_z-U30LF_RIR64xlewex0aQ?authuser=0&hl=fr&rclk=1,Clinique IRM de Kairouan- Dr Mohamed LIOUANE,"4,0",Centre d'IRM,"M3MR+6WF, Av. de la République",,77 288 288,,Kairouan,35.6830709,10.0922813
308,https://www.google.tn/maps/place/Clinique+El+Mehdi+Jendouba/data=!4m7!3m6!1s0x12fb124e72953d37:0x4376b5f3a4924362!8m2!3d36.495704!4d8.7797343!16s%2Fg%2F11c55vnyz1!19sChIJNz2Vck4S-xIRYkOSpPO1dkM?authuser=0&hl=fr&rclk=1,Clinique El Mehdi Jendouba,"5,0",Hôpital,FQWH+7VQ,,78 601 574,,Jendouba,36.495704,8.7797343
